Bestandeseinheit,Baumart,Baumnummer,D_1957,Aus_1957,H_1957,D_1963,Aus_1963,H_1963,D_1972,Aus_1972,H_1972,D_1982,Aus_1982,H_1982,D_1992,Aus_1992,H_1992,D_2000,Aus_2000,H_2000,D_2008,Aus_2008,H_2008,D_2016,Aus_2016,H_2016
1,Bu,2803,17.4,NA,NA,19.6,NA,NA,22.3,NA,NA,25.9,NA,NA,29.0,NA,NA,30.5,NA,NA,32.2,NA,NA,33.9,NA,NA
1,Bu,2804,11.4,NA,NA,11.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2805,15.0,NA,NA,15.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2806,8.6,NA,NA,8.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2807,14.1,NA,NA,15.6,NA,NA,18.4,NA,NA,21.2,NA,NA,24.2,NA,27.0,25.9,NA,NA,27.5,NA,NA,30.3,NA,NA
1,Bu,2808,16.5,NA,NA,18.2,NA,NA,21.0,NA,NA,23.0,NA,NA,25.4,NA,27.0,26.9,NA,NA,28.5,2,NA,NA,NA,NA
1,Bu,2809,8.7,NA,NA,8.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2810,23.0,NA,NA,25.8,NA,NA,30.5,NA,NA,34.2,NA,NA,38.0,NA,NA,40.0,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,2811,10.1,NA,NA,10.1,NA,NA,10.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2812,18.0,NA,NA,19.6,NA,NA,22.4,NA,NA,24.6,NA,NA,26.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2813,23.6,NA,NA,25.6,NA,NA,28.6,NA,NA,31.7,NA,NA,35.2,NA,NA,36.1,NA,NA,39.2,NA,26.8,42.4,NA,NA
1,Bu,2901,7.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2902,13.8,NA,NA,13.7,NA,NA,14.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2903,18.5,NA,NA,20.6,NA,NA,23.1,NA,NA,25.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2904,23.9,NA,NA,25.1,NA,NA,27.7,NA,NA,30.0,NA,NA,33.2,NA,NA,35.4,NA,NA,37.7,NA,29.5,39.8,NA,NA
1,Bu,2905,10.9,NA,NA,15.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2906,12.6,NA,NA,12.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2907,15.3,NA,NA,15.6,NA,NA,18.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2908,11.9,NA,NA,11.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2909,9.2,NA,NA,9.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2910,20.0,NA,NA,22.3,NA,NA,26.0,NA,NA,28.4,NA,NA,30.4,NA,NA,31.8,NA,NA,33.1,NA,NA,34.5,NA,NA
1,Bu,2911,12.4,NA,NA,12.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2912,17.8,NA,NA,19.0,NA,NA,20.9,NA,NA,21.6,NA,NA,21.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2913,14.0,NA,NA,14.9,NA,NA,16.2,NA,NA,16.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2914,11.5,NA,NA,11.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2915,10.8,NA,NA,10.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2916,12.0,NA,NA,12.2,NA,NA,12.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2917,13.2,NA,NA,13.3,NA,NA,13.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2918,7.5,NA,NA,7.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2919,24.2,NA,NA,27.0,NA,NA,31.2,NA,NA,34.4,NA,NA,38.0,NA,NA,39.6,NA,NA,42.0,NA,31.6,43.5,NA,NA
1,Bu,2920,13.2,NA,NA,13.2,NA,NA,13.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3501,16.7,NA,NA,18.4,NA,NA,20.6,NA,NA,23.4,NA,NA,26.5,NA,NA,28.6,3,29.0,NA,NA,NA,NA,NA,NA
1,Bu,3502,18.6,NA,NA,19.6,NA,NA,21.5,NA,NA,23.2,NA,NA,25.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3503,8.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3504,17.4,NA,NA,19.0,NA,NA,22.4,NA,NA,26.1,NA,NA,30.2,NA,NA,33.2,NA,30.3,37.0,NA,NA,40.4,NA,NA
1,Bu,3505,7.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3506,10.2,NA,NA,9.9,NA,NA,10.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3507,22.7,NA,NA,26.4,NA,NA,30.8,NA,NA,36.8,NA,NA,42.4,NA,NA,46.9,NA,30.5,50.7,NA,NA,53.9,NA,NA
1,Bu,3508,9.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3509,10.8,NA,NA,11.0,2,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3510,12.5,NA,NA,12.7,NA,NA,13.2,NA,NA,13.2,5,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3511,7.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3512,9.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3513,16.4,NA,NA,17.5,NA,NA,20.3,NA,NA,21.9,NA,NA,23.4,NA,NA,24.3,NA,NA,25.2,NA,NA,26.2,NA,NA
1,Bu,3514,10.6,NA,NA,10.8,NA,NA,11.8,NA,NA,11.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3515,18.0,NA,NA,19.3,NA,NA,21.9,NA,NA,24.8,NA,NA,28.2,NA,NA,29.7,NA,NA,31.4,2,NA,NA,NA,NA
1,Bu,3516,19.8,NA,NA,21.2,2,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3517,13.8,NA,NA,14.8,NA,NA,17.9,NA,NA,20.7,NA,NA,22.9,NA,25.5,25.0,NA,NA,26.4,NA,NA,29.1,NA,30.2
1,Bu,3518,11.3,NA,NA,11.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3519,8.4,NA,NA,8.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3520,15.4,NA,NA,17.0,NA,NA,19.4,NA,NA,21.2,NA,NA,23.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3521,11.2,NA,NA,11.2,NA,NA,12.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3522,15.2,NA,NA,16.8,2,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3601,15.9,NA,NA,17.6,NA,NA,20.4,NA,NA,23.4,NA,NA,25.3,NA,NA,26.1,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,3602,14.0,NA,NA,15.4,2,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3603,14.7,NA,NA,15.9,NA,NA,19.2,NA,NA,21.8,NA,NA,23.8,NA,NA,26.2,NA,27.5,27.2,2,NA,NA,NA,NA
1,Bu,3604,7.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3605,15.7,NA,NA,16.6,2,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3606,15.7,NA,NA,15.9,2,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3607,14.0,NA,NA,15.2,NA,NA,16.8,NA,NA,18.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3608,10.7,NA,NA,11.0,NA,NA,11.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3609,21.0,NA,NA,23.5,2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3610,7.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3611,9.4,NA,NA,9.0,NA,NA,9.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3612,8.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3613,9.2,NA,NA,9.2,NA,NA,10.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3614,11.2,NA,NA,12.0,NA,NA,13.2,NA,NA,13.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3615,14.4,NA,NA,15.2,NA,NA,17.9,NA,NA,20.0,NA,NA,22.2,NA,NA,23.8,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,3616,16.2,NA,NA,17.9,NA,NA,21.2,NA,NA,23.8,NA,NA,26.3,NA,NA,27.3,NA,NA,28.8,2,NA,NA,NA,NA
1,Bu,3617,8.6,NA,NA,8.6,NA,NA,9.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3618,13.3,NA,NA,15.0,NA,NA,18.1,NA,NA,21.8,NA,NA,25.6,NA,NA,28.3,NA,29.5,30.8,NA,NA,33.4,NA,31.4
1,Bu,3619,7.4,NA,NA,7.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3620,12.4,NA,NA,13.4,2,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3621,11.2,NA,NA,12.2,NA,NA,14.0,NA,NA,15.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3622,10.2,NA,NA,10.0,NA,NA,10.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3623,7.2,NA,NA,7.0,NA,NA,7.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3624,8.1,NA,NA,8.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3625,11.8,NA,NA,12.3,NA,NA,13.3,NA,NA,13.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3626,8.0,NA,NA,8.0,NA,NA,8.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3701,11.7,NA,NA,11.8,NA,NA,12.4,NA,NA,12.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3702,9.0,NA,NA,8.8,NA,NA,9.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3703,13.5,NA,NA,13.4,NA,NA,14.4,NA,NA,14.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3704,9.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3705,13.6,NA,NA,13.8,NA,NA,14.7,NA,NA,14.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3706,15.3,NA,NA,17.4,2,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3707,6.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3708,14.5,NA,NA,15.2,NA,NA,20.0,NA,NA,24.0,NA,NA,28.3,NA,NA,30.9,NA,NA,33.6,NA,NA,36.1,NA,NA
1,Bu,3709,9.0,NA,NA,9.2,NA,NA,9.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3710,13.3,NA,NA,13.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3711,11.6,NA,NA,11.4,NA,NA,11.8,1,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3712,5.4,NA,NA,5.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3713,21.9,NA,NA,24.2,NA,NA,28.8,NA,NA,34.6,NA,NA,39.3,NA,NA,42.5,NA,NA,45.3,NA,30.4,47.7,NA,NA
1,Bu,3714,12.7,NA,NA,12.6,NA,NA,13.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3715,8.0,NA,NA,7.7,NA,NA,8.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3716,14.4,NA,NA,14.2,NA,NA,15.5,NA,NA,15.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3717,24.4,NA,NA,27.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3718,10.0,NA,NA,10.2,NA,NA,10.6,1,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3719,7.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3720,11.2,NA,NA,11.1,NA,NA,12.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3801,19.2,NA,NA,20.0,2,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3802,12.8,NA,NA,13.8,NA,NA,16.2,NA,NA,18.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3803,8.6,NA,NA,8.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3804,14.4,NA,NA,14.7,NA,NA,15.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3805,19.8,NA,NA,22.1,NA,NA,26.6,NA,NA,31.2,NA,24.5,35.1,NA,28.0,37.4,NA,NA,39.3,NA,NA,40.9,NA,NA
1,Bu,3806,15.0,NA,NA,15.6,2,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3807,9.8,NA,NA,9.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3808,9.2,NA,NA,9.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3809,20.5,NA,NA,22.8,NA,NA,27.8,NA,NA,33.2,NA,NA,38.0,NA,NA,41.2,NA,NA,43.7,NA,NA,45.5,NA,NA
1,Bu,3810,13.8,NA,NA,13.6,NA,NA,15.0,NA,NA,15.0,7,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3811,7.0,NA,NA,7.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3812,20.0,NA,NA,22.0,NA,NA,25.2,NA,NA,27.3,NA,NA,30.0,NA,NA,31.4,NA,NA,33.1,2,NA,NA,NA,NA
1,Bu,3813,13.3,NA,NA,13.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3814,9.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3815,15.0,NA,NA,15.2,NA,NA,15.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3816,17.7,NA,NA,19.6,NA,NA,20.2,NA,NA,21.4,NA,NA,21.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3817,11.2,NA,NA,11.4,NA,NA,11.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3818,22.1,NA,NA,25.4,NA,NA,30.6,NA,NA,35.4,NA,NA,40.0,NA,NA,44.0,NA,NA,47.5,NA,15.9,50.0,NA,NA
1,Bu,3819,8.8,NA,NA,8.8,NA,NA,8.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
